,index,cashtag,created_at,official_account,sentiment,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,=+num,=-num,=+num%,=-num%,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,only_number,call_+num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags,sentiment score
712,1400,$TSLA,2,-1,0,twitter,Looks like one of the best values #Lithium stocks in the space,Looks like one of the best values #Lithium stocks in the space. $ILC.v @ILCtsxv #Tesla $TSLA #DYODD https://t.co/Accu3D2dkq,-1,Looks like one of the best values #Lithium stocks in the space $ILC #Tesla $TSLA #DYOD _url,look like one of the best valu #lithium stock in the space $ILC #tesla $TSLA #dyod _url,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.6,0,0.117647059,0,0.117647059,0,-0.111756972,0.117984915,-0.082001246,0.117647059,0.529411765,0.75,0.75,0,0.2,0,4.657607402,6.574117893,7.549067488,7.589613999,1,3,0.197
713,1211,$FB,1,-1,0,twitter,Long-Term Potential Robust,"Instagram, WhatsApp And Oculus Rift Keep Facebooks Long-Term Potential Robust $FB https://t.co/y966N4u4TP via @benzinga",-1,Instagram WhatsAp And Oculus Rift Keep Faceboks Long-Term Potential Robust $FB _url via,instagram whatsap and oculu rift keep facebok long-term potenti robust $FB _url via,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.076923077,0,0.076923077,0.076923077,-0.186146287,0.024565774,-0.107466611,0.230769231,0.230769231,0,0,0,0,0,5.852798676,7.295750622,7.589613999,7.589613999,0,0,0.249
714,889,$AAPL,2,0,0,stocktwits,don't look for a dividend at the Feb Shareholders meeting,RT @TrendRida don&#39;t look for a dividend at the Feb Shareholders meeting...  $AAPL SURE HOPE SO!!!,0,do not look for a dividend at the Feb Shareholders meting $AAPL SURE HOPE SO !!!,do not look for a dividend at the feb sharehold mete $AAPL sure hope SO !!!,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0.4,0.4,0,0.0625,0,0,0,-0.658847139,0.050999931,-0.128503218,0.0625,0.75,-0.5,0.125,-0.625,0.125,0.125,5.041621585,7.061471474,7.489740155,7.589613999,3,0,-0.2
715,721,$TLT,2,1,0,stocktwits,Still the top dog,$TLT http://stks.co/RbS Still the top dog in Intermarket RS,0,$TLT _url Still the top dog in Intermarket RS,$TLT _url still the top dog in intermarket RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.111111111,0,0.111111111,0,-0.157359352,0.034115286,-0.098055498,0.222222222,0.444444444,-0.125,0,-0.125,0,0.25,4.702879326,7.30177071,7.589613999,7.589613999,1,0,0.473
716,1113,$FB,1,-1,0,twitter,"on cusp of a major bollinger breakout on daily', 'sitting right on its 200 day EMA the force is too strong', 'squeeze the shorts","$FB on cusp of a major bollinger breakout on daily
$TSLA sitting right on its 200 day EMA the force is too strong it'll  squeeze the shorts",-1,$FB on cusp of a major bolinger breakout on daily $TSLA sitting right on its 200 day EMA the force is too strong it will squeeze the shorts,$FB on cusp of a major boling breakout on daili $TSLA sit right on it 200 day ema the forc is too strong it will squeez the short,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.4,0.4,0,0.035714286,0,0.071428571,0,-0.669849837,0.080617258,-0.148709432,0.178571429,0.678571429,1.5,0.625,-0.125,0.384615385,0.076923077,5.530786809,7.446316744,7.589613999,7.589613999,1,0,0.511
717,71,$ARNA,2,0,0,stocktwits,patience pays off,@crt6978 @kryptyk $SRPT if you learn anything about biotech investing is patience pays off $ARNA $INO $RXII,0,$SRPT if you learn anything about biotech investing is patience pays off $ARNA $INO $RXII,$SRPT if you learn anyth about biotech invest is patienc pay off $ARNA $INO $RXII,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.066666667,0,-0.478997993,0.232717459,-0.11632413,0.066666667,0.6,0.125,0.125,0,0.2,0,5.634771179,7.070650898,7.184148891,7.184148891,0,0,0.272
718,108,$SSO,2,0,0,stocktwits,added $SSO 64.33,added $SSO 64.33 (64.13 low),0,added $SSO 64.33 (64.13 low ),ad $SSO 64.33 (64.13 low ),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00657394,0.111895371,-0.141512698,0.333333333,0.166666667,0,0,0,0,0,5.757833176,7.589613999,0,0,0,0,0.626
719,672,$WLB,0,0,0,stocktwits,ready to pop!,"$WLB closed at 28.55 producing a Bullish MACD Xover, if can clear R at 31.58, could see 36.14, use S at 28.26 as Stop",0,$WLB closed at 28.55 producing a Bullish MACD Xover if can clear R at 31.58 could see 36.14 use S at 28.26 as Stop,$WLB close at 28.55 produc a bullish macd xover if can clear R at 31.58 could see 36.14 use S at 28.26 a stop,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2,-0.2,0.041666667,0.041666667,0.083333333,0,-0.727908103,0.064424607,-0.134315964,0.083333333,0.541666667,0.5,0.5,0,0.111111111,0,6.002076425,7.562582992,7.589613999,7.589613999,1,0,0.293
720,1330,$UNFI,1,-1,0,twitter,downgrade,downgrades $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stocks #investing #tradeideas,-1,downgrades $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stocks #investing #tradeideas,downgrad $SON $ARI $GG $FLTX $WMC $MFA $IVR $CMI $PCAR $QLIK $AFOP $UNFI #stock #invest #tradeidea,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717811822,0,0,0,0,3,-0.463
721,648,$GRPN,2,0,0,stocktwits,$GRPN might be selling off ahead of $P earnings,$GRPN might be selling off ahead of $P earnings...,0,$GRPN might be selling off ahead of $P earnings earnings ...,$GRPN might be sell off ahead of $P earn earn .,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.398380735,0.052383918,-0.178880354,0.090909091,0.727272727,0.125,0.125,0,0.166666667,0,5.549460216,7.333648361,7.589613999,7.589613999,0,0,-0.411
722,137,$SKF,2,0,0,stocktwits,bought $skf as a hedge,"$XLF http://stks.co/1KJ9 Bounced off target buy area, bought $skf as a hedge. watch 50ma&#39;s slope",0,$XLF _url Bounced off target buy area bought $skf as a hedge watch 50ma's slope,$XLF _url bounc off target buy area bought $skf a a hedg watch 50ma' slope,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.066666667,-0.666874265,0.047678361,-0.201439347,0.066666667,0.666666667,0,0,0,0,0,5.246096147,7.104298121,7.152184216,7.184148891,0,0,0.466
723,453,$TSLA,2,0,0,stocktwits,"all on a longer-term, technical swing long basis.","So as of today&#39;s close (8/15/14), I&#39;m long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term, technical swing long basis.",0.333333333,So as of today's close (8/15/14) I am long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term technical swing long basis .,So a of today' close (8/15/14) I am long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term technic swing long basi .,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-0.723064148,0.007265933,-0.101238669,0.08,0.6,0.25,0.125,0,0.25,0,5.039356265,6.618315537,6.673323267,6.673323267,0,0,0.591
724,695,$FXI,2,1,0,stocktwits,Stares Into the Abyss,NEW POST: &quot;China Stares Into the Abyss&quot; http://stks.co/Rar $EEM $FXI,0,NEW POST: China Stares Into the Abyss _url $EEM $FXI,new post: china stare into the abyss _url $EEM $FXI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.081655249,0.176665975,-0.070237354,0.2,0.4,0.375,0.375,0,0.25,0,4.951220844,7.002932987,7.184148891,7.184148891,2,0,-0.325
725,1043,$ISRG,1,-1,0,twitter,"Going back in, but slowly","Going back in, but slowly; TC2000 alert example: $EDU- GLB; $TSE, $ISRG https://t.co/9yYNq3mvLe https://t.co/MKkfo2Fwfn",-1,Going back in but slowly TC20 alert example: $EDU- GLB $TSE $ISRG _url _url,go back in but slowli tc20 alert example: $EDU- glb $TSE $ISRG _url _url,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.2,0,-0.2,0,0.071428571,0,0.071428571,-0.304062003,0,-0.098470694,0,0.428571429,0.5,0.5,0,0.25,0,5.519671338,7.09829754,7.589613999,7.589613999,2,0,0.119
726,1023,$GOOGL,1,-1,0,twitter,nt done good with that name so will pass it,@sunnynaplesfl Jason pass for me $GOOGL nt done good with that name so will pass it... focus on ES SPY today on FOMC and long CL as well,-1,Jason pass for me $GOOGL nt done good with that name so will pass it focus on ES SPY today on FOMC and long CL as well,jason pa for me $GOOGL nt done good with that name so will pa it focu on ES spi today on fomc and long CL a well,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.037037037,0,0.074074074,0,-0.820220054,0.039512836,-0.127396028,0.333333333,0.592592593,1.25,0.75,-0.125,0.266666667,0.066666667,5.742171258,7.460362065,7.589613999,7.589613999,4,0,-0.319
727,125,$UUP,2,0,0,stocktwits,bond buying is signaling some bad moves for the market,"RT @Cash_Cow $TLT still has a rising RSI &amp; MACD, all this bond buying is signaling some bad moves for the market. $SPY $UUP",0,$TLT still has a rising RSI & MACD all this bond buying is signaling some bad moves for the market $SPY $UUP,$TLT still ha a rise rsi & macd all thi bond buy is signal some bad move for the market $SPY $UUP,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-0.6,0,-0.6,0,0.045454545,0,0.045454545,-0.614005951,0.132793578,-0.145526261,0.136363636,0.636363636,-0.375,0.25,-0.625,0.2,0.2,5.042161664,7.337751121,7.589613999,7.589613999,2,0,-0.361
728,557,$TEL,1,0,0,stocktwits,Moved Upper Bollinger Band,Moved Upper Bollinger Band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX http://stks.co/i1M5f,0,Moved Upper Bolinger Band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX _url,move upper boling band $RTN $SGMS $SHO $SMH $SWKS $TASR $TEL $TTWO $TXN $WPZ $XLNX _url,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,-0.062902221,0.015708255,-0.073143727,0.0625,0.125,0.375,0.375,0,0.333333333,0,5.222680153,6.203319638,6.203319638,6.203319638,0,0,0.498
729,1213,$GILD,1,-1,0,twitter,Infection worries prompt regulatory reviews,Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD https://t.co/H9vqXpZ15G via @YahooFinance,-1,Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD _url via,infect worri prompt regulatori review of gilead leukaemia drug $GILD _url via,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,0.166666667,-0.141028303,0.052522317,-0.071206145,0.25,0.416666667,-0.125,0.125,-0.25,0.166666667,0.166666667,6.352068028,7.375607383,7.589613999,7.589613999,0,0,-0.401
730,487,$IBIO,1,0,1,stocktwits,"up 10% in premarket', 'ready for lift off",$IBIO  up 10% in premarket ready for lift off,0.166666667,$IBIO up 10% in supermarket ready for lift off,$IBIO up 10% in supermarket readi for lift off,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.111111111,0,-0.056328282,0.052799114,-0.032454501,0.222222222,0.666666667,-0.25,0,-0.25,0,0.25,4.774470437,7.358564939,7.589613999,7.589613999,0,0,0.507
731,521,$TSLA,0,0,0,stocktwits,Embarrassing China numbers,$TSLA Embarrassing China numbers. Imagine Facebook going to China and signing up only 1 million users. Same expectations.,0.166666667,$TSLA Embarrassing China numbers Imagine Facebok going to China and signing up only 1 million users Same expectations .,$TSLA embarrass china number imagin facebok go to china and sign up onli 1 million user same expect .,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.4,0,-0.4,0,0.052631579,0,0.052631579,-1.197218186,0.015569857,-0.287661754,0.105263158,0.789473684,-0.375,0,-0.375,0,0.1,5.941251317,7.382046312,7.589613999,7.589613999,0,0,-0.312
732,124,$DAL,0,0,0,stocktwits,airplanes are still flying,"@Hlavatyb4 @Andrew_Sherlock yea dude, airplanes are still flying $dal $aal",0,yeah dude airplanes are still flying $dal $aal,yeah dude airplan are still fli $dal $aal,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.2,0,0.125,0,0,0,-0.535741471,0,-0.167116463,0,0.75,0,0.125,-0.125,0.166666667,0.166666667,6.052075835,7.312355127,7.589613999,7.589613999,0,0,0.262
733,596,$PBR,2,0,1,stocktwits,they have real assets,$PBR they have real assets and are NOT an energy trading company,0,$PBR they have real assets and are NOT an energy trading company,$PBR they have real asset and are not an energi trade compani,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.083333333,0,0,0,-0.632412982,0.105944225,-0.19244343,0.166666667,0.75,1,0.625,0,0.428571429,0,5.013120303,7.47975277,7.589613999,7.589613999,1,0,0.432
734,464,$PZZI,2,0,0,stocktwits,"Long over 3.95/great find - hope that wold be another $ANLY or $PZZI, still holding second 1/2","RT @flare9x $INOD http://stks.co/1p9X Long over 3.95/great find - hope that wold be another $ANLY or $PZZI, still holding second 1/2 $ANLY",0,$INOD _url Long over 3.95/great find - hope that would be another $ANLY or $PZZI still holding 2nd 1/2 $ANLY,$INOD _url long over 3.95/great find - hope that would be anoth $ANLY or $PZZI still hold 2nd 1/2 $ANLY,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0.4,0.4,0,0.05,0,0,0,-0.680229742,0.034253685,-0.120752889,0.1,0.6,0.75,0.625,-0.125,0.5,0.166666667,4.642497283,6.687301795,6.876181041,6.896466818,0,0,0.509
735,516,$QIHU,2,0,0,stocktwits,China winners,China winners: $QIHU $CTRP $QUNR $BIDU $SFUN $VIPS,0,China winners: $QIHU $CTRP $QUNR $BIDU $SFUN $VIPS,china winners: $QIHU $CTRP $QUNR $BIDU $SFUN $VIPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-0.070237354,0,-0.070237354,0,0.125,0,0,0,0,0,6.091747862,6.896466818,0,0,0,0,0.452
736,1362,$FIT,1,-1,0,twitter,Insiders Are Selling,Insiders Are Selling Facebook and Ford Motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB https://t.co/15XRPpYNFz,-1,Insiders Are Selling Facebok and Ford Motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB _url,insid are sell facebok and ford motor $CBPO $F $FIT $FB $HPCQ $PRAH $NUAN $LYB _url,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-0.274929071,0.015569857,-0.178880354,0.0625,0.25,0.125,0.125,0,0.2,0,4.712005645,6.25985153,6.336851031,6.336851031,0,0,-0.351
737,1037,$LOW,2,-1,0,twitter,looking for a sharp move up in equities,"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",-1,On #FEDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered even though market is down .,On #feday look for a sharp move up in equiti $AAPL $HD $LOW $FB see $UVXY $TVIX get hammer even though market is down .,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.04,0,-0.546398173,0.104560238,-0.136115148,0.04,0.68,0.5,0.25,-0.125,0.333333333,0.083333333,4.891344861,6.958230567,7.184148891,7.184148891,1,1,0.368
738,803,$AAPL,1,0,1,stocktwits,Come on and run with the bulls today,"$AAPL Come on and run with the bulls today, guys and gals!",1,$AAPL Come on and run with the bulls today guys and gals !,$AAPL come on and run with the bull today guy and gal !,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.294720089,0.015569857,-0.076603695,0.384615385,0.615384615,0.125,0.125,0,0.166666667,0,5.204100026,7.341123334,7.589613999,7.589613999,0,0,0.484
739,156,$PKT,2,1,1,stocktwits,"Momentum building for breakout trigger', 'Long setup",$PKT Momentum building for breakout trigger ! Long setup http://stks.co/eXVU,0.166666667,$PKT Momentum building for breakout trigger ! Long setup _url,$PKT momentum build for breakout trigger ! long setup _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.060618642,0.080617258,-0.158258944,0.4,0.4,0.125,0.125,0,0.2,0,5.177119232,7.30177071,7.522036481,7.589613999,0,0,0.592
740,504,$NEM,2,0,0,stocktwits,"Long', 'look like a 5-10% run awaits","Lots of metal stocks look like a 5-10% run awaits. Long $SSRI,$PAAS and $NEM but most high quality names should go if metal prices cooperate",0,Lots of metal stocks look like a 5-10% run awaits Long $SSRI PAAS and $NEM but most high quality names should go if metal prices cooperate,lot of metal stock look like a 5-10% run await long $SSRI paa and $NEM but most high qualiti name should go if metal price cooper,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.4,-0.2,0.038461538,0.038461538,0.038461538,0,-0.719119784,0.110234586,-0.162826102,0.230769231,0.615384615,0,0.375,-0.25,0.083333333,0.166666667,5.415447339,6.847225211,6.896466818,6.896466818,1,0,0.394
741,1170,$SDRL,1,-1,0,twitter,long,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,-1,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL Autocharts @ _url,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL autochart @ _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,-0.035983669,0.007265933,-0.043249602,0.076923077,0.076923077,0,0,0,0,0,4.198084803,6.673323267,6.673323267,0,0,0,0.488
742,263,$SPY,2,0,0,stocktwits,look out belooooooowwww,$SPY look out belooooooowwww.....,0,$SPY look out belo_url,$SPY look out belo_url,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.155352571,0,-0.071206145,0,0.75,0,0,0,0,0,5.701093578,7.386881445,7.589613999,0,0,0,-0.85
743,727,$JE,2,0,0,stocktwits,"LOOKS like we are bouncing', 'Nice volume from 5.77 bottom","$JE LOOKS like we are bouncing.  Would be nice to finish over $6 today, and make the hammer.  Nice volume from 5.77 bottom.  Fingers crossed",0,$JE LOOKS like we are bouncing Would be nice to finish over $6 today and make the hammer Nice volume from 5.77 bottom Fingers crossed,$JE look like we are bounc would be nice to finish over $6 today and make the hammer nice volum from 5.77 bottom finger cross,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1.6,0.6,0,0.12,0,0.12,0,-0.608885198,0.087537195,-0.108158605,0.28,0.64,1.25,0.875,0,0.285714286,0,5.148975725,7.302732744,7.589613999,7.589613999,1,0,0.391
744,811,$RGR,0,0,0,stocktwits,"Failed breakouts & failed setups', 'Limping on crutches into next week","Failed breakouts &amp; failed setups.  Limping on crutches into next week with $AAPL, $RGR, $INVN, $MNST, $TSCO, $SBH, $MELI, $HLF.",0,Failed breakouts & failed setups Limping on crutches into next week with $AAPL $RGR $INVN $MNST $TSCO $SBH $MELI HLF .,fail breakout & fail setup limp on crutch into next week with $AAPL $RGR $INVN $MNST $TSCO $SBH $MELI hlf .,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-0.8,0,-0.4,0,0.095238095,0,0.095238095,-0.425230088,0.024565774,-0.127396028,0.142857143,0.476190476,-0.5,0,-0.375,0,0.285714286,6.020457065,6.802460112,6.896466818,6.896466818,1,0,-0.419
745,505,$SPY,2,0,0,stocktwits,"bull move ended', 'waiting for next setup",$SPY bull move ended waiting for next setup,0,$SPY bull move ended waiting for next setup,$SPY bull move end wait for next setup,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.308213964,-0.012525085,-0.071206145,0,1,0,0,0,0,0,5.528591982,7.321374347,7.589613999,7.589613999,0,0,-0.204
746,462,$YOKU,2,0,0,stocktwits,$YOKU 0,Trades GTIM +400 $POZN +30 REDF +0 $CALX +40 $INCY +100 $YOKU 0 $UIS +110 total +680,0,Trades GTIM +400 $POZN +30 REDF +0 $CALX +40 $INCY +100 $YOKU 0 $UIS +110 total +680,trade gtim +400 $POZN +30 redf +0 $CALX +40 $INCY +100 $YOKU 0 $UIS +110 total +680,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-0.326690194,0,-0.188429866,0,0.176470588,0,0,0,0,0,6.512754555,7.184148891,7.184148891,7.184148891,2,0,0
747,238,$JBL,2,0,0,stocktwits,$23 by the end of the week..did you snatch ur 21,RT @OMillionaires @Ace_Man @Ace_Man @albertvr  $JBL - $23 by the end of the week..did you snatch ur 21? If you blinked ur eye u missed it,0,$JBL - $23 by the end of the wek did you snatch your 21? If you blinked your eye you missed it,$JBL - $23 by the end of the wek did you snatch your 21? If you blink your eye you miss it,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-0.4,0,-0.4,0,0.045454545,0,0.045454545,-1.029686527,0.01197149,-0.167116463,0.090909091,0.727272727,-0.125,0.125,-0.25,0.166666667,0.166666667,6.511340342,7.155389694,7.589613999,7.589613999,0,0,0.257
748,489,$AEZS,1,0,0,stocktwits,gots some $AEZS this morning,@JL1575 gots some $AEZS this morning...,0,got some $AEZS this morning morning ...,got some $AEZS thi morn morn .,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.072520933,0.070375753,-0.078541277,0.285714286,0.571428571,0.125,0.125,0,0.333333333,0,5.76434668,6.856815561,7.589613999,7.589613999,0,0,0.514
749,365,$AVGO,2,0,0,stocktwits,"great growth stk & also raised dividend', 'clearly a great investment",$AVGO great growth stk &amp;  also raised dividend . clearly a great investment http://stks.co/r2F3h,0,$AVGO great growth stk & also raised dividend clearly a great investment _url,$AVGO great growth stk & also rais dividend clearli a great invest _url,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,0.6,0,0.307692308,0,0.230769231,0,0.066016193,0.159366134,-0.180264342,0.384615385,0.384615385,0,0,0,0,0,6.36855767,7.589613999,7.589613999,7.589613999,0,0,0.597
750,1103,$FB,2,-1,0,twitter,"slight green', 'May be runner later",$FB slight green... May be runner later,-1,$FB slight gren May be runner later,$FB slight gren may be runner later,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.014324268,0.049200747,-0.039512836,0.285714286,0.428571429,-0.5,0.125,-0.375,0.2,0.4,6.213556037,7.231262105,7.589613999,7.589613999,0,0,0.328
751,236,$VMW,0,0,0,stocktwits,Got a nice push today,$VMW  Got a nice push today following small sweepers of May C this morning,0,$VMW Got a nice push today following small sweepers of May C this morning,$VMW got a nice push today follow small sweeper of may C thi morn,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0,0.071428571,0,0.071428571,0,-0.251332088,0.087537195,-0.07937167,0.214285714,0.642857143,0.75,0.875,-0.375,0.3,0.1,5.027839743,7.337041135,7.589613999,7.589613999,0,0,0.28
752,1027,$TSLA,2,-1,0,twitter,Recall will not impact financial results,"$TSLA ""Recall will not impact financial results"" ... Excel nonGAAP spreadsheet to make sure of that!",-1,$TSLA Recal will not impact financial results Excel nonGAP spreadsheet to make sure of that !,$TSLA recal will not impact financi result excel nongap spreadsheet to make sure of that !,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0625,0,-0.289806934,0.129472009,-0.128503218,0.1875,0.5625,-0.625,0.25,-0.625,0.142857143,0.285714286,5.646306484,7.254482551,7.589613999,7.589613999,1,0,0.198
753,150,$DDD,0,0,0,stocktwits,no crying you get out,$DDD If a stock hits your 7% loss u sell no exceptions and no crying you get out,0,$DDD If a stock hits your 7% loss you sell no exceptions and no crying you get out,$DDD If a stock hit your 7% loss you sell no except and no cri you get out,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4,0,-0.6,0,0.222222222,0,0.055555556,-1.021175005,0.045879178,-0.156321362,0.222222222,0.722222222,-0.125,0.125,-0.25,0.125,0.125,6.012821074,7.589613999,7.589613999,7.589613999,0,0,-0.462
754,522,$SPY,0,0,0,stocktwits,Possible target,"$SPY http://stks.co/knB Possible target at around 127.4 (Neckline, SMA200, Fork congestion). $SPX $SSO $SDS $SH",0,$SPY _url Possible target at around 127.4 (Neckline SMA20 Fork congestion) $SPX $SSO $SDS $SH,$SPY _url possibl target at around 127.4 (necklin sma20 fork congestion) $SPX $SSO $SDS $SH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-0.272645492,0.033976887,-0.12504325,0.066666667,0.333333333,0,0,0,0,0,5.655933446,7.531690412,7.589613999,7.589613999,1,0,0.162
